Product ID,Product Name,Category,Sub-Category,product_total_sales,product_total_profit,product_total_quantity
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper,103.86,37.8512,11
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,102.619,-11.8822,44
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,102.608,16.324,10
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,102.492,37.1059,13
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,102.256,-4.4156,34
OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,Supplies,102.0,20.23,13
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines,101.994,-71.3958,2
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,101.94,30.582,3
OFF-PA-10002586,Xerox 1970,Office Supplies,Paper,101.592,43.5252,22
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,100.928,20.672,20
OFF-BI-10002412,Wilson Jones �Snap� Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,100.92,30.74,22
OFF-EN-10001028,Staple envelope,Office Supplies,Envelopes,100.632,42.4092,9
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,100.464,38.7296,16
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,100.392,35.2974,23
OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper,99.9,46.953,5
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,99.8,-0.698599999999998,19
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,99.324,22.9086,27
OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,99.12,7.434,7
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,99.06,40.767,17
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,98.868,42.2436,7
OFF-PA-10003177,Xerox 1999,Office Supplies,Paper,98.496,41.2128,17
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,98.136,-78.5088,6
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,97.812,-1.7784,8
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,97.68,27.3504,11
OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,97.608,44.82,20
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,97.2,46.656,15
OFF-PA-10004782,Xerox 228,Office Supplies,Paper,97.2,46.656,15
OFF-LA-10000305,Avery 495,Office Supplies,Labels,97.02,42.588,16
OFF-AR-10003056,Newell 341,Office Supplies,Art,96.728,26.8356,23
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,96.646,26.9192,26
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,96.418,29.197,15
FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,96.03,15.3648,14
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,95.94,17.0235,19
OFF-PA-10000029,Xerox 224,Office Supplies,Paper,95.904,38.6208,17
OFF-PA-10000788,Xerox 210,Office Supplies,Paper,95.904,35.2512,18
OFF-PA-10003349,Xerox 1957,Office Supplies,Paper,95.904,39.7224,17
OFF-LA-10003148,Avery 51,Office Supplies,Labels,95.76,41.328,16
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,95.616,41.832,20
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,95.076,21.0168,12
OFF-AR-10004269,Newell 31,Office Supplies,Art,94.99,23.6236,24
OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",Office Supplies,Paper,94.928,43.1364,14
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,94.86,26.784,20
OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,94.856,39.2784,16
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,94.128,11.448,39
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,93.984,32.7342,37
OFF-LA-10001771,Avery 513,Office Supplies,Labels,93.624,34.4616,22
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,93.6,23.4,15
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,93.528,2.0784,8
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,93.248,31.4712,4
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes,93.22,39.53,35
OFF-AR-10003829,Newell 35,Office Supplies,Art,93.152,23.288,30
OFF-FA-10002780,Staples,Office Supplies,Fasteners,92.976,33.4356,37
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,92.82,24.57,30
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,92.48,45.3152,16
OFF-PA-10004971,Xerox 196,Office Supplies,Paper,92.48,39.4196,18
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,92.136,35.598,30
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,91.743,16.733,26
OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,Binders,91.728,16.2864,31
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,91.686,-10.4118,18
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,91.524,-6.9432,13
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines,91.475,-1.8295,1
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,91.44,34.8996,28
OFF-LA-10002195,Avery 481,Office Supplies,Labels,91.168,43.12,30
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,90.882,-190.8522,3
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,90.88,26.3552,16
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,90.744,22.4472,26
OFF-LA-10000121,Avery 48,Office Supplies,Labels,90.72,39.69,15
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,90.706,12.4564,36
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,90.552,38.808,32
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,89.7,40.9032,16
OFF-PA-10002751,Xerox 1920,Office Supplies,Paper,89.7,40.365,15
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,89.55,13.6116,36
OFF-PA-10002365,Xerox 1967,Office Supplies,Paper,89.424,38.88,15
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,89.408,38.2524,19
OFF-LA-10002787,Avery 480,Office Supplies,Labels,89.25,42.45,24
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,88.92,24.0084,13
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,88.896,26.854,20
OFF-LA-10002034,Avery 478,Office Supplies,Labels,88.38,43.3062,18
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,88.16,27.968,30
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,88.11,39.6495,11
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,88.074,32.2938,14
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,88.008,35.898,9
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,87.75,20.8325,29
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,87.69,20.54,25
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,87.648,22.908,25
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,87.52,25.162,20
OFF-LA-10003223,Avery 508,Office Supplies,Labels,87.398,39.8201,19
OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,87.264,13.824,50
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper,86.84,38.2096,14
OFF-AR-10003732,Newell 333,Office Supplies,Art,86.736,18.8484,33
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,86.112,40.365,15
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,86.112,30.8844,23
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,86.076,19.128,6
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,85.995,15.0969,21
OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders,85.728,18.0576,21
OFF-PA-10000295,Xerox 229,Office Supplies,Paper,85.536,34.992,15
OFF-PA-10003001,Xerox 1986,Office Supplies,Paper,85.504,40.3472,13
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,85.255,8.67,10
OFF-PA-10001166,Xerox 1932,Office Supplies,Paper,85.056,28.7064,3
OFF-LA-10003720,Avery 487,Office Supplies,Labels,84.87,35.9775,25
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,84.84,22.0584,6
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,84.832,28.0524,19
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,84.48,32.208,18
OFF-LA-10004689,Avery 512,Office Supplies,Labels,84.388,35.3736,32
OFF-PA-10000223,Xerox 2000,Office Supplies,Paper,84.24,37.0656,14
OFF-PA-10000552,Xerox 200,Office Supplies,Paper,84.24,33.696,15
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,83.952,15.8576,8
TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Technology,Phones,83.944,6.2958,7
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,83.904,12.7604,22
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,83.712,30.738,15
OFF-LA-10004853,Avery 483,Office Supplies,Labels,83.664,32.5692,19
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,83.49,31.5744,12
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,83.44,11.473,14
OFF-AR-10000390,Newell Chalk Holder,Office Supplies,Art,83.426,36.5918,21
OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,83.16,10.152,26
OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,Binders,82.95,-15.5946,33
FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,82.832,26.72,30
OFF-AR-10002375,Newell 351,Office Supplies,Art,82.656,22.1072,26
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,Paper,82.368,29.8584,13
OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,82.224,32.8896,4
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,81.744,11.7312,44
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,81.652,19.4296,29
OFF-SU-10004115,Acme Stainless Steel Office Snips,Office Supplies,Supplies,81.424,12.4317,13
OFF-AR-10000634,Newell 320,Office Supplies,Art,81.32,9.4588,23
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,81.008,25.7632,16
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4� x 11�",Office Supplies,Paper,80.936,32.918,15
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,80.78,16.156,8
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,80.592,34.164,15
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,80.494,23.9554,23
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,80.352,33.1776,14
OFF-SU-10001225,Staple remover,Office Supplies,Supplies,80.224,-6.3296,24
OFF-AR-10001246,Newell 317,Office Supplies,Art,79.968,13.1712,32
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,Storage,79.4,5.955,5
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,79.23,29.5375,13
OFF-PA-10001293,Xerox 1946,Office Supplies,Paper,79.056,35.2512,13
OFF-PA-10002195,Xerox 1966,Office Supplies,Paper,79.056,32.7888,14
OFF-PA-10004355,Xerox 231,Office Supplies,Paper,79.056,31.8816,14
OFF-LA-10003190,Avery 474,Office Supplies,Labels,78.336,34.272,30
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,78.24,34.23,9
OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,78.144,-6.336,16
OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,78.044,14.7496,34
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,77.904,36.5175,15
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,77.87,22.5823,13
OFF-PA-10001801,Xerox 193,Office Supplies,Paper,77.74,38.0926,13
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,77.244,-3.297,18
OFF-FA-10002975,Staples,Office Supplies,Fasteners,77.112,28.1232,24
OFF-PA-10001215,Xerox 1963,Office Supplies,Paper,77.088,27.72,17
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8� x 11�",Office Supplies,Paper,76.836,36.396,12
OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,76.65,20.44,22
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,76.464,32.6592,13
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,76.092,29.5416,8
OFF-AR-10000255,Newell 328,Office Supplies,Art,75.92,19.7392,13
OFF-PA-10000213,Xerox 198,Office Supplies,Paper,75.696,33.4656,16
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,75.624,15.618,30
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,75.492,13.4208,6
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones,75.492,10.0656,13
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,75.432,-13.47,36
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,75.36,28.6368,12
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,75.348,20.0928,14
OFF-AR-10001954,Newell 331,Office Supplies,Art,75.306,14.6211,17
OFF-PA-10000477,Xerox 22,Office Supplies,Paper,75.168,31.3632,13
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,75.164,28.842,10
TEC-AC-10000387,KeyTronic�KT800P2 -�Keyboard�- Black,Technology,Accessories,75.1,1.2016,6
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,Paper,73.696,29.281,25
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,73.152,20.736,26
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,72.912,-13.328,22
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,72.848,31.4,24
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,72.806,8.638,20
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,72.8,36.4,10
FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,72.708,9.3126,19
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,72.252,31.3092,12
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,72.038,15.0842,27
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,71.976,24.2919,3
OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders,71.928,-12.432,19
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,71.28,24.948,9
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,71.25,32.25,20
OFF-PA-10000528,Xerox 1981,Office Supplies,Paper,70.752,30.096,14
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,70.192,31.6292,17
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,69.984,30.3264,12
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,69.768,13.7598,34
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,69.76,20.0996,34
OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,69.36,28.0908,14
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,69.136,2.6224,24
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,68.88,-68.4208,23
OFF-LA-10000248,Avery 52,Office Supplies,Labels,68.634,31.4757,19
OFF-AR-10000203,Newell 336,Office Supplies,Art,68.48,13.7816,18
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,68.28,23.0445,5
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,68.276,29.9468,21
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,68.172,30.8568,12
OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,68.136,30.294,35
OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,67.83,17.6358,19
OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,67.728,27.0912,16
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,67.25,19.6908,17
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,67.116,25.4975,23
OFF-AR-10003394,Newell 332,Office Supplies,Art,67.032,15.5232,24
OFF-LA-10004559,Avery 49,Office Supplies,Labels,66.816,31.5648,24
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,66.663,15.3078,12
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,66.566,-39.699,25
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,66.56,18.512,7
OFF-LA-10000443,Avery 501,Office Supplies,Labels,66.42,23.3946,22
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,66.409,-13.2818,12
OFF-LA-10003121,Avery 506,Office Supplies,Labels,66.08,28.1666,17
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,66.03,30.2815,19
OFF-AR-10000127,Newell 321,Office Supplies,Art,65.6,14.3664,22
OFF-AR-10003481,Newell 348,Office Supplies,Art,65.6,9.7088,24
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,Envelopes,65.52,31.4496,9
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,65.464,9.352,24
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,65.34,3.9105,17
FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,65.296,17.1248,23
OFF-AR-10000940,Newell 343,Office Supplies,Art,65.268,13.7592,24
OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,65.254,19.2871,21
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper,65.056,22.684,18
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,64.972,12.9944,8
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,64.064,20.8208,11
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,64.042,20.0244,16
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,63.824,9.5736,2
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,63.627,-13.9065,37
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,63.51,-10.074,7
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,62.946,-0.161399999999999,23
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,62.856,26.5392,18
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,62.82,22.8944,11
OFF-LA-10003537,Avery 515,Office Supplies,Labels,62.65,29.4455,5
OFF-PA-10000673,"Post-it �Important Message� Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,62.608,28.5376,9
OFF-AR-10003651,Newell 350,Office Supplies,Art,62.32,15.744,20
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,62.28,29.2716,4
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,62.13,5.4282,17
OFF-AP-10000804,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,61.824,1.344,18
OFF-AR-10000246,Newell 318,Office Supplies,Art,61.716,14.4004,23
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones,61.544,14.0672,8
OFF-AR-10001547,Newell 311,Office Supplies,Art,61.438,13.039,30
OFF-PA-10000809,Xerox 206,Office Supplies,Paper,60.912,23.8464,11
OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,60.64,23.6496,8
OFF-PA-10000682,Xerox 1924,Office Supplies,Paper,60.112,24.7384,12
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,60.032,25.76,15
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,59.976,11.9952,3
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,59.817,13.1826,24
OFF-AR-10001427,Newell 330,Office Supplies,Art,59.8,11.1228,11
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,59.696,14.56,10
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,59.696,24.661,35
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,59.49,17.847,3
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,58.784,-1.0688,4
OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,58.692,24.8637,33
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,58.644,24.1092,18
OFF-LA-10003077,Avery 500,Office Supplies,Labels,58.48,27.4856,8
OFF-FA-10004968,Rubber Band Ball,Office Supplies,Fasteners,58.344,-0.2992,16
OFF-PA-10002105,Xerox 223,Office Supplies,Paper,58.32,27.9936,9
OFF-PA-10001947,Xerox 1974,Office Supplies,Paper,57.408,26.91,10
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,57.4,7.8064,16
OFF-PA-10000130,Xerox 199,Office Supplies,Paper,57.352,19.688,16
OFF-LA-10000134,Avery 511,Office Supplies,Labels,56.672,24.64,20
OFF-LA-10000262,Avery 494,Office Supplies,Labels,56.376,23.9598,23
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,56.212,25.714,10
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,56.164,13.0064,8
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,56.156,11.5092,22
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,56.1,21.318,3
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,56.09,3.476,18
OFF-LA-10004345,Avery 493,Office Supplies,Labels,55.974,23.4207,13
OFF-PA-10004965,Xerox 1921,Office Supplies,Paper,55.944,17.4825,7
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,55.755,-2.9205,13
OFF-FA-10000304,Advantus Push Pins,Office Supplies,Fasteners,54.936,20.2086,27
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,54.908,25.8482,11
OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes,54.684,23.994,11
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,Paper,54.6,22.47,15
TEC-AC-10002558,Imation�Swivel�Flash Drive�USB�flash drive�- 8 GB,Technology,Accessories,54.576,17.6235,5
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,54.474,-3.891,9
OFF-PA-10000556,Xerox 208,Office Supplies,Paper,54.432,24.1056,9
OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,54.348,22.3215,9
OFF-FA-10000735,Staples,Office Supplies,Fasteners,54.312,23.798,19
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,53.76,25.8048,12
OFF-LA-10004425,Staple-on labels,Office Supplies,Labels,53.754,21.5883,21
OFF-LA-10004409,Avery 492,Office Supplies,Labels,53.568,22.464,20
FUR-FU-10001025,"Eldon Im�ge Series Desk Accessories, Clear",Furniture,Furnishings,53.46,6.3666,17
OFF-ST-10003221,Staple magnet,Office Supplies,Storage,53.4,14.418,5
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,52.992,-23.808,20
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper,52.8,21.6,15
